commodity_code,month,volatility_12w,import_hhi,import_yoy,import_cagr3,production_hhi,spread_pct,geopolitical_risk,geo_macro,ref_price,y
CO,2025-04-01,0.0838272047342256,2379.81037403469,-0.33293351215005373,-0.2572022478793783,5772.704807100042,,0.68,35.267500000000034,33270.75,68.99502718519848
CO,2025-05-01,0.07827377515210215,2379.81037403469,-0.33293351215005373,-0.2572022478793783,5772.704807100042,,0.874,24.08000000000003,33257.875,69.02489885857504
CO,2025-06-01,0.015372832033918793,2379.81037403469,-0.33293351215005373,-0.2572022478793783,5772.704807100042,,0.874,20.370000000000022,32968.8,69.21058430602294
CO,2025-07-01,0.003183938311510177,2379.81037403469,-0.33293351215005373,-0.2572022478793783,5772.704807100042,,0.874,30.76750000000006,32894.0,69.3103789212776
CO,2025-08-01,0.0031866226817525954,2379.81037403469,-0.33293351215005373,-0.2572022478793783,5772.704807100042,,0.874,16.352500000000003,32894.5625,69.2382975011488
CO,2025-09-01,0.004175118508581144,2379.81037403469,-0.33293351215005373,-0.2572022478793783,5772.704807100042,,0.874,11.845000000000002,33546.8,68.51801277429652
CO,2025-10-01,0.03794224002541962,2379.81037403469,-0.33293351215005373,-0.2572022478793783,5772.704807100042,,0.874,10.96,43751.5,53.2698522654367
CO,2025-11-01,0.041983104883240994,2379.81037403469,-0.33293351215005373,-0.2572022478793783,5772.704807100042,,0.874,13.110000000000007,48139.5,43.439273007776315
CO,2025-12-01,0.040192349137470516,2379.81037403469,-0.33293351215005373,-0.2572022478793783,5772.704807100042,,0.874,13.48,51793.916000000005,37.67804395589622
CO,2026-01-01,0.020927854986999762,1622.1305517569008,0.20323169682534004,-0.24549531941162062,5562.364584499473,,0.748,21.76750000000002,55611.5,32.0258864016493
CO,2026-02-01,0.017719534838536565,1622.1305517569008,0.20323169682534004,-0.24549531941162062,5562.364584499473,,0.748,19.355000000000008,55857.5,32.36084105515483
CO,2026-03-01,0.011142209852525828,1622.1305517569008,0.20323169682534004,-0.24549531941162064,5562.364584499473,,0.748,25.380000000000038,55851.05,32.98349045639004
CO,2026-04-01,0.00013567304238111023,1622.1305517569008,0.20323169682534004,-0.24549531941162062,5562.364584499473,,0.748,27.972500000000018,55854.75,33.65755516040095
