"commodity_code","obs_date","alert_level","alert_name","crisis_index","triggers","사유"
"CO","2022-05-02","4","심각","94.759977719192","nan","[CO · 심각(Red)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 전면 차질. (산출근거: 수급위기지수 95/100)"
"CO","2022-05-09","4","심각","94.759977719192","nan","[CO · 심각(Red)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 전면 차질. (산출근거: 수급위기지수 95/100)"
"CO","2022-05-16","4","심각","94.759977719192","nan","[CO · 심각(Red)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 전면 차질. (산출근거: 수급위기지수 95/100)"
"CO","2022-05-23","4","심각","94.759977719192","nan","[CO · 심각(Red)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 전면 차질. (산출근거: 수급위기지수 95/100)"
"CO","2022-05-30","4","심각","94.759977719192","nan","[CO · 심각(Red)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 전면 차질. (산출근거: 수급위기지수 95/100)"
"CO","2022-06-06","4","심각","91.2578707573732","nan","[CO · 심각(Red)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 전면 차질. (산출근거: 수급위기지수 91/100)"
"CO","2022-06-13","3","경계","91.2578707573732","nan","[CO · 경계(Orange)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 일부 차질. (산출근거: 수급위기지수 91/100)"
"CO","2022-06-20","3","경계","91.2578707573732","nan","[CO · 경계(Orange)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 일부 차질. (산출근거: 수급위기지수 91/100)"
"CO","2022-06-27","3","경계","91.2578707573732","nan","[CO · 경계(Orange)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 일부 차질. (산출근거: 수급위기지수 91/100)"
"CO","2022-07-04","3","경계","71.92463753253186","nan","[CO · 경계(Orange)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 일부 차질. (산출근거: 수급위기지수 72/100)"
"CO","2022-07-11","3","경계","71.92463753253186","nan","[CO · 경계(Orange)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 일부 차질. (산출근거: 수급위기지수 72/100)"
"CO","2022-07-18","3","경계","71.92463753253186","변동성급증","[CO · 경계(Orange)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 일부 차질. (산출근거: 수급위기지수 72/100, 변동성급증)"
"CO","2022-07-25","3","경계","71.92463753253186","변동성급증","[CO · 경계(Orange)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 일부 차질. (산출근거: 수급위기지수 72/100, 변동성급증)"
"CO","2022-08-01","3","경계","59.009920710028936","변동성급증","[CO · 경계(Orange)] 국제 핵심광물 시장의 가격 변동성 급증 및 핵심광물 조달 일부 차질. (산출근거: 수급위기지수 59/100, 변동성급증)"
"CO","2022-08-08","1","관심","59.009920710028936","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 59/100, 변동성급증)"
"CO","2022-08-15","1","관심","59.009920710028936","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 59/100, 변동성급증)"
"CO","2022-08-22","1","관심","59.009920710028936","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 59/100, 변동성급증)"
"CO","2022-08-29","1","관심","59.009920710028936","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 59/100, 변동성급증)"
"CO","2022-09-05","2","주의","62.90615171626959","변동성급증","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100, 변동성급증)"
"CO","2022-09-12","2","주의","62.90615171626959","변동성급증","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100, 변동성급증)"
"CO","2022-09-19","2","주의","62.90615171626959","변동성급증","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100, 변동성급증)"
"CO","2022-09-26","2","주의","62.90615171626959","변동성급증","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100, 변동성급증)"
"CO","2022-10-03","2","주의","63.027860791665184","변동성급증","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100, 변동성급증)"
"CO","2022-10-10","2","주의","63.027860791665184","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100)"
"CO","2022-10-17","2","주의","63.027860791665184","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100)"
"CO","2022-10-24","2","주의","63.027860791665184","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100)"
"CO","2022-10-31","2","주의","63.027860791665184","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100)"
"CO","2022-11-07","2","주의","63.4829134512023","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100)"
"CO","2022-11-14","2","주의","63.4829134512023","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100)"
"CO","2022-11-21","2","주의","63.4829134512023","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100)"
"CO","2022-11-28","2","주의","63.4829134512023","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 63/100)"
"CO","2022-12-05","2","주의","63.79934296496811","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 64/100)"
"CO","2022-12-12","2","주의","63.79934296496811","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 64/100)"
"CO","2022-12-19","2","주의","63.79934296496811","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 64/100)"
"CO","2022-12-26","2","주의","63.79934296496811","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 64/100)"
"CO","2023-01-02","2","주의","58.20632653527127","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 58/100)"
"CO","2023-01-09","1","관심","58.20632653527127","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 58/100)"
"CO","2023-01-16","1","관심","58.20632653527127","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 58/100)"
"CO","2023-01-23","1","관심","58.20632653527127","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 58/100)"
"CO","2023-01-30","1","관심","58.20632653527127","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 58/100)"
"CO","2023-02-06","1","관심","35.587451807193304","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 36/100)"
"CO","2023-02-13","1","관심","35.587451807193304","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 36/100)"
"CO","2023-02-20","1","관심","35.587451807193304","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 36/100)"
"CO","2023-02-27","1","관심","35.587451807193304","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 36/100)"
"CO","2023-03-06","1","관심","30.04687276378567","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 30/100)"
"CO","2023-03-13","0","정상","30.04687276378567","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-03-20","0","정상","30.04687276378567","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-03-27","0","정상","30.04687276378567","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-04-03","1","관심","31.23473764477936","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 31/100, 변동성급증)"
"CO","2023-04-10","1","관심","31.23473764477936","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 31/100, 변동성급증)"
"CO","2023-04-17","1","관심","31.23473764477936","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 31/100, 변동성급증)"
"CO","2023-04-24","1","관심","31.23473764477936","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 31/100, 변동성급증)"
"CO","2023-05-01","1","관심","29.069225117998077","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 29/100)"
"CO","2023-05-08","0","정상","29.069225117998077","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-05-15","0","정상","29.069225117998077","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-05-22","0","정상","29.069225117998077","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-05-29","0","정상","29.069225117998077","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-06-05","0","정상","23.08503296802792","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-06-12","0","정상","23.08503296802792","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-06-19","0","정상","23.08503296802792","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-06-26","0","정상","23.08503296802792","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-07-03","1","관심","29.07307823282976","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 29/100, 변동성급증)"
"CO","2023-07-10","1","관심","29.07307823282976","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 29/100, 변동성급증)"
"CO","2023-07-17","1","관심","29.07307823282976","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 29/100, 변동성급증)"
"CO","2023-07-24","1","관심","29.07307823282976","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 29/100, 변동성급증)"
"CO","2023-07-31","1","관심","29.07307823282976","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 29/100, 변동성급증)"
"CO","2023-08-07","1","관심","28.847568804936515","변동성급증","[CO · 관심(Blue)] 주요 생산국의 정세불안(테러·폭동 등으로 인한 생산차질 및 수출제한 우려) / 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 29/100, 변동성급증) 관련 이벤트: '• 그동안콩고민주공화국(DRC) 정부는광산매장량증가로인한로얄티분쟁으로TFM의동-코발트대한' (DRC, severity 0.80)"
"CO","2023-08-14","1","관심","28.847568804936515","nan","[CO · 관심(Blue)] 주요 생산국의 정세불안(테러·폭동 등으로 인한 생산차질 및 수출제한 우려) / 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 29/100) 관련 이벤트: '• 그동안콩고민주공화국(DRC) 정부는광산매장량증가로인한로얄티분쟁으로TFM의동-코발트대한' (DRC, severity 0.80)"
"CO","2023-08-21","0","정상","28.847568804936515","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-08-28","0","정상","28.847568804936515","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-09-04","0","정상","28.95782313170781","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-09-11","0","정상","28.95782313170781","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-09-18","0","정상","28.95782313170781","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-09-25","0","정상","28.95782313170781","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-10-02","0","정상","28.424172471285587","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-10-09","0","정상","28.424172471285587","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-10-16","0","정상","28.424172471285587","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-10-23","0","정상","28.424172471285587","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-10-30","0","정상","28.424172471285587","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-11-06","0","정상","28.904558129670235","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-11-13","0","정상","28.904558129670235","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-11-20","0","정상","28.904558129670235","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-11-27","0","정상","28.904558129670235","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-12-04","0","정상","25.35947222073709","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-12-11","0","정상","25.35947222073709","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-12-18","0","정상","25.35947222073709","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2023-12-25","0","정상","25.35947222073709","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-01-01","0","정상","23.039371438412687","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-01-08","0","정상","23.039371438412687","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-01-15","0","정상","23.039371438412687","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-01-22","0","정상","23.039371438412687","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-01-29","0","정상","23.039371438412687","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-02-05","0","정상","22.594728046127173","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-02-12","0","정상","22.594728046127173","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-02-19","0","정상","22.594728046127173","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-02-26","0","정상","22.594728046127173","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-03-04","0","정상","22.765921868207386","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-03-11","0","정상","22.765921868207386","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-03-18","0","정상","22.765921868207386","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-03-25","0","정상","22.765921868207386","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-04-01","0","정상","22.308832345714578","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-04-08","0","정상","22.308832345714578","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-04-15","0","정상","22.308832345714578","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-04-22","0","정상","22.308832345714578","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-04-29","0","정상","22.308832345714578","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-05-06","0","정상","22.02345263831981","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-05-13","0","정상","22.02345263831981","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-05-20","0","정상","22.02345263831981","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-05-27","0","정상","22.02345263831981","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-06-03","0","정상","21.24904233797811","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-06-10","0","정상","21.24904233797811","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-06-17","0","정상","21.24904233797811","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-06-24","0","정상","21.24904233797811","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-07-01","0","정상","21.149370762582777","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-07-08","0","정상","21.149370762582777","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-07-15","0","정상","21.149370762582777","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-07-22","0","정상","21.149370762582777","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-07-29","0","정상","21.149370762582777","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-08-05","0","정상","20.295665780694108","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-08-12","0","정상","20.295665780694108","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-08-19","0","정상","20.295665780694108","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-08-26","0","정상","20.295665780694108","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-09-02","0","정상","19.31483189225399","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-09-09","0","정상","19.31483189225399","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-09-16","0","정상","19.31483189225399","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-09-23","0","정상","19.31483189225399","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-09-30","0","정상","19.31483189225399","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-10-07","0","정상","19.35346823641622","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-10-14","0","정상","19.35346823641622","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-10-21","0","정상","19.35346823641622","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-10-28","0","정상","19.35346823641622","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-11-04","0","정상","19.35792735906321","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-11-11","0","정상","19.35792735906321","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-11-18","0","정상","19.35792735906321","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-11-25","0","정상","19.35792735906321","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-12-02","0","정상","19.157165724061212","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-12-09","0","정상","19.157165724061212","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-12-16","0","정상","19.157165724061212","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-12-23","0","정상","19.157165724061212","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2024-12-30","0","정상","19.157165724061212","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-01-06","0","정상","18.257151353871635","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-01-13","0","정상","18.257151353871635","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-01-20","0","정상","18.257151353871635","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-01-27","0","정상","18.257151353871635","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-02-03","0","정상","16.45128868058893","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-02-10","0","정상","16.45128868058893","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-02-17","0","정상","16.45128868058893","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-02-24","0","정상","16.45128868058893","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-03-03","0","정상","27.64628957429818","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-03-10","1","관심","27.64628957429818","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 28/100, 변동성급증)"
"CO","2025-03-17","1","관심","27.64628957429818","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 28/100, 변동성급증)"
"CO","2025-03-24","1","관심","27.64628957429818","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 28/100, 변동성급증)"
"CO","2025-03-31","1","관심","27.64628957429818","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 28/100, 변동성급증)"
"CO","2025-04-07","1","관심","31.00497281480152","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 31/100, 변동성급증)"
"CO","2025-04-14","1","관심","31.00497281480152","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 31/100, 변동성급증)"
"CO","2025-04-21","1","관심","31.00497281480152","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 31/100, 변동성급증)"
"CO","2025-04-28","1","관심","31.00497281480152","변동성급증","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 31/100, 변동성급증)"
"CO","2025-05-05","2","주의","30.97510114142496","변동성급증+지정학0.92","[CO · 주의(Yellow)] 주요 생산국의 정세불안 증가(생산·수송시설 파괴 등으로 인한 생산차질 발생 및 부분적 수출제한) / 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 31/100, 변동성급증+지정학0.92) 관련 이벤트: 'In February 2025, the DRC announced a four-month suspension of cobalt exports to curb fall' (DRC, severity 0.92)"
"CO","2025-05-12","2","주의","30.97510114142496","변동성급증+지정학0.92","[CO · 주의(Yellow)] 주요 생산국의 정세불안 증가(생산·수송시설 파괴 등으로 인한 생산차질 발생 및 부분적 수출제한) / 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 31/100, 변동성급증+지정학0.92) 관련 이벤트: 'In February 2025, the DRC announced a four-month suspension of cobalt exports to curb fall' (DRC, severity 0.92)"
"CO","2025-05-19","2","주의","30.97510114142496","변동성급증+지정학0.92","[CO · 주의(Yellow)] 주요 생산국의 정세불안 증가(생산·수송시설 파괴 등으로 인한 생산차질 발생 및 부분적 수출제한) / 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 31/100, 변동성급증+지정학0.92) 관련 이벤트: 'In February 2025, the DRC announced a four-month suspension of cobalt exports to curb fall' (DRC, severity 0.92)"
"CO","2025-05-26","2","주의","30.97510114142496","변동성급증+지정학0.92","[CO · 주의(Yellow)] 주요 생산국의 정세불안 증가(생산·수송시설 파괴 등으로 인한 생산차질 발생 및 부분적 수출제한) / 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 31/100, 변동성급증+지정학0.92) 관련 이벤트: 'In February 2025, the DRC announced a four-month suspension of cobalt exports to curb fall' (DRC, severity 0.92)"
"CO","2025-06-02","2","주의","30.789415693977062","nan","[CO · 주의(Yellow)] 국제 핵심광물 시장의 가격 변동성 급증. (산출근거: 수급위기지수 31/100)"
"CO","2025-06-09","0","정상","30.789415693977062","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-06-16","0","정상","30.789415693977062","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-06-23","0","정상","30.789415693977062","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-06-30","0","정상","30.789415693977062","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-07-07","0","정상","30.6896210787224","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-07-14","0","정상","30.6896210787224","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-07-21","0","정상","30.6896210787224","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-07-28","0","정상","30.6896210787224","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-08-04","0","정상","30.761702498851196","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-08-11","0","정상","30.761702498851196","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-08-18","0","정상","30.761702498851196","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-08-25","0","정상","30.761702498851196","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-09-01","0","정상","31.48198722570348","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-09-08","0","정상","31.48198722570348","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-09-15","0","정상","31.48198722570348","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-09-22","0","정상","31.48198722570348","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-09-29","0","정상","31.48198722570348","nan","정상 — 위기지수·변동성·지정학 트리거 모두 임계 이하."
"CO","2025-10-06","1","관심","46.7301477345633","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 47/100)"
"CO","2025-10-13","1","관심","46.7301477345633","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 47/100)"
"CO","2025-10-20","1","관심","46.7301477345633","nan","[CO · 관심(Blue)] 국제 핵심광물 시장의 가격 변동성 증가. (산출근거: 수급위기지수 47/100)"
